,interactor_A,interactor_B,label
327468,P38890,Q12242,0
327472,P38890,P32497,0
327474,P38890,P43124,0
327481,P38890,Q08754,0
327482,P38890,Q12260,0
327483,P38890,P33296,0
327485,P38890,P32491,0
327486,P38890,P28320,0
327495,P38890,P23287,0
327496,P38890,P38232,0
327497,P38890,P32385,0
327498,P38890,P39731,0
327505,P38890,P53754,0
327509,P38890,P07703,0
327510,P38890,P23561,0
327512,P38890,Q02784,0
327513,P38890,Q04067,0
327514,P38890,Q03750,0
327516,P38890,P25355,0
327525,P38890,Q04493,0
327530,P38890,P38694,0
327535,P38890,P40465,0
327536,P38890,Q99219,0
327541,P38890,P24870,0
327542,P38890,P32838,0
327545,P38890,Q12513,0
327546,P38890,Q08273,0
327555,P38890,P36144,0
327556,P38890,P53921,0
327557,P38890,P33308,0
327560,P38890,P43132,0
327564,P38890,P42944,0
327568,P38890,P53147,0
327569,P38890,Q02725,0
327571,P38890,P46680,0
327574,P38890,P53729,0
327578,P38890,Q06102,0
327582,P38890,Q12497,0
327592,P38890,P40479,0
327599,P38890,P04911,0
327601,P38890,P32496,0
327605,P38890,P21242,0
327611,P38890,Q12692,0
327612,P38890,P41920,0
327615,P38890,P18634,0
327617,P38890,Q12253,0
327624,P38890,P12612,0
327625,P38890,P47025,0
327627,P38890,P01120,0
327630,P38890,P25349,0
327642,P38890,Q04749,0
327647,P38890,P34167,0
327648,P38890,P13574,0
327650,P38890,P13856,0
327653,P38890,Q03330,0
327665,P38890,Q04511,0
327667,P38890,P41911,0
327681,P38890,P38622,0
327684,P38890,P32473,0
327690,P38890,Q12468,0
327692,P38890,P38303,0
327697,P38890,P25586,0
327702,P38890,Q03048,0
327703,P38890,P19073,0
327705,P38890,P25694,0
327706,P38890,P38234,0
327707,P38890,P24280,0
327710,P38890,P39926,0
327712,P38890,P07262,0
327713,P38890,Q6Q5K6,0
327714,P38890,Q12215,0
327718,P38890,P38953,0
327722,P38890,P25383,0
327724,P38890,P38143,0
327725,P38890,Q04272,0
327728,P38890,P23285,0
327731,P38890,P04786,0
327735,P38890,P24868,0
327736,P38890,Q03081,0
327746,P53973,Q99181,0
327747,P53973,P38784,0
327748,P53973,P47093,0
327749,P53973,Q00582,0
327752,P53973,Q99288,0
327754,P53973,P11433,0
327755,P53973,P29366,0
327758,P53973,P32598,0
327759,P53973,P19454,0
327761,P53973,P40485,0
327767,P53973,Q04839,0
327771,P53973,P52286,0
327772,P53973,P32502,0
327773,P53973,P38871,0
327774,P53973,P25453,0
327775,P53973,P32500,0
327776,P53973,P43639,0
327780,P53973,P47122,0
327786,P53973,Q12020,0
327787,P53973,P25343,0
327788,P53973,P46946,0
327791,P53973,P52917,0
327792,P53973,P53437,0
327793,P53973,P35203,0
327798,P53973,Q12516,0
327801,P53973,P38274,0
327802,P53973,Q08229,0
327804,P53973,P28000,0
327805,P53973,P08679,0
327809,P53973,Q03503,0
327813,P53973,P38862,0
327815,P53973,Q07528,0
327816,P53973,Q99383,0
327817,P53973,P28004,0
327819,P53973,P48581,0
327820,P53973,P06243,0
327823,P53973,P36075,0
327827,P53973,P34164,0
327828,P53973,P11710,0
327829,P53973,P40070,0
327830,P53973,P53237,0
327833,P53973,P17214,0
327834,P53973,Q07622,0
327835,P53973,P07274,0
327836,P53973,P38163,0
327845,P53973,Q12300,0
327847,P53973,P50942,0
327848,P53973,P38815,0
327850,P53973,Q02892,0
327851,P53973,Q12446,0
327855,P53973,P32602,0
327859,P53973,P01123,0
327862,P53973,Q04549,0
327866,P53973,P39729,0
327867,P53973,P23059,0
327868,P53973,P53040,0
327870,P53973,P38261,0
327873,P53973,P38962,0
327875,P53973,P38555,0
327876,P53973,P50113,0
327881,P53973,P39105,0
327882,P53973,P07258,0
327883,P53973,P53726,0
327884,P53973,P33338,0
327892,P53973,P43123,0
327896,P53973,P21243,0
327898,P53973,Q12175,0
327900,P53973,P32912,0
327902,P53973,P08539,0
327903,P53973,Q06440,0
327907,P53973,P25555,0
327911,P53973,Q03656,0
327914,P53973,P38217,0
327915,P53973,P24869,0
327917,P53973,P36131,0
327918,P53973,P13099,0
327920,P53973,P39551,0
327925,P53973,P04161,0
327927,P53973,P15891,0
327931,P53973,P53272,0
327934,P53973,Q12433,0
327940,P53973,P25575,0
327944,P53973,Q12018,0
327945,P53973,P18562,0
327947,P53973,P53343,0
327949,P53973,P40515,0
327956,P53973,Q04175,0
327958,P53973,Q12242,0
327962,P53973,P32497,0
327964,P53973,P43124,0
327965,P53973,P41808,0
327966,P53973,P32582,0
327971,P53973,Q08754,0
327972,P53973,Q12260,0
327975,P53973,P32491,0
327976,P53973,P28320,0
327985,P53973,P23287,0
327986,P53973,P38232,0
327994,P53973,P39081,0
327995,P53973,P53754,0
327997,P53973,P34077,0
327998,P53973,P15380,0
327999,P53973,P07703,0
328000,P53973,P23561,0
328002,P53973,Q02784,0
328003,P53973,Q04067,0
328004,P53973,Q03750,0
328005,P53973,P25583,0
328006,P53973,P25355,0
328011,P53973,Q12250,0
328015,P53973,Q04493,0
328020,P53973,P38694,0
328025,P53973,P40465,0
328026,P53973,Q99219,0
328027,P53973,Q12298,0
328031,P53973,P24870,0
328032,P53973,P32838,0
328033,P53973,Q99260,0
328034,P53973,P43544,0
328035,P53973,Q12513,0
328036,P53973,Q08273,0
328037,P53973,P52918,0
328042,P53973,P38041,0
328045,P53973,P36144,0
328046,P53973,P53921,0
328047,P53973,P33308,0
328049,P53973,P40302,0
328050,P53973,P43132,0
328054,P53973,Q03407,0
328058,P53973,P53147,0
328059,P53973,Q02725,0
328061,P53973,P46680,0
328068,P53973,Q06102,0
328072,P53973,Q12497,0
328082,P53973,P40479,0
328089,P53973,P04911,0
328091,P53973,P32496,0
328093,P53973,P53968,0
328096,P53973,P21242,0
328102,P53973,Q12692,0
328103,P53973,P41920,0
328105,P53973,Q04902,0
328106,P53973,P18634,0
328110,P53973,P53244,0
328112,P53973,Q04226,0
328115,P53973,P12612,0
328116,P53973,P47025,0
328118,P53973,P01120,0
328121,P53973,P25349,0
328126,P53973,P14693,0
328128,P53973,P09232,0
328131,P53973,P06838,0
328133,P53973,Q04749,0
328138,P53973,P34167,0
328139,P53973,P13574,0
328144,P53973,Q03330,0
328146,P53973,Q12380,0
328148,P53973,Q04396,0
328153,P53973,P50111,0
328156,P53973,Q04511,0
328158,P53973,P41911,0
328161,P53973,P17123,0
328162,P53973,Q04087,0
328164,P53973,Q00916,0
328169,P53973,P22213,0
328172,P53973,P38622,0
328175,P53973,P32473,0
328181,P53973,Q12468,0
328182,P53973,Q12317,0
328183,P53973,P38303,0
328188,P53973,P25586,0
328193,P53973,Q03048,0
328196,P53973,P25694,0
328197,P53973,P38234,0
328198,P53973,P24280,0
328201,P53973,P39926,0
328203,P53973,P07262,0
328204,P53973,Q6Q5K6,0
328205,P53973,Q12215,0
328210,P53973,Q12233,0
328211,P53973,Q12330,0
328213,P53973,P25383,0
328215,P53973,P38143,0
328216,P53973,Q04272,0
328219,P53973,P23285,0
328220,P53973,P48566,0
328225,P53973,P38883,0
328226,P53973,P24868,0
328227,P53973,Q03081,0
328230,P53973,P41833,0
328732,P38910,Q00582,0
328788,P38910,P28000,0
328814,P38910,P53237,0
328849,P38910,P39729,0
328884,P38910,P08539,0
328913,P38910,P53272,0
328929,P38910,P53343,0
328968,P38910,P38232,0
328981,P38910,P07703,0
328985,P38910,Q04067,0
329027,P38910,P36144,0
329055,P38910,Q12497,0
329079,P38910,P21242,0
329089,P38910,P18634,0
329140,P38910,P41911,0
329163,P38910,Q12468,0
329195,P38910,P25383,0
329201,P38910,P23285,0
329717,P26448,P40588,0
329718,P26448,P46943,0
329721,P26448,Q00582,0
329757,P26448,P53899,0
329787,P26448,P38697,0
329817,P26448,P40326,0
329826,P26448,P48836,0
329843,P26448,Q04004,0
329862,P26448,P38268,0
329869,P26448,P34237,0
329928,P26448,P40581,0
329936,P26448,P47038,0
329954,P26448,P43594,0
329971,P26448,P38176,0
330034,P26448,P38740,0
330035,P26448,P54784,0
330044,P26448,P32788,0
330048,P26448,P38716,0
330097,P26448,Q12318,0
330124,P26448,P21269,0
330144,P26448,P53237,0
330206,P26448,P43123,0
330245,P26448,P53272,0
330261,P26448,P53343,0
330278,P26448,P43124,0
330300,P26448,P38232,0
330301,P26448,P32385,0
330349,P26448,Q12513,0
330368,P26448,Q03407,0
330369,P26448,P42944,0
330379,P26448,P53729,0
330496,P26448,Q12468,0
330519,P26448,Q6Q5K6,0
330558,P38785,P40588,0
330629,P38785,P38697,0
330778,P38785,P47038,0
330986,P38785,P53237,0
331048,P38785,P43123,0
331087,P38785,P53272,0
331103,P38785,P53343,0
331142,P38785,P38232,0
331361,P38785,Q6Q5K6,0
332725,Q99181,P40588,0
332728,Q99181,Q12107,0
332729,Q99181,Q00582,0
332739,Q99181,P31383,0
332766,Q99181,P53899,0
332784,Q99181,P47120,0
332788,Q99181,P38932,0
332796,Q99181,P38697,0
332807,Q99181,P38195,0
332813,Q99181,P19735,0
332826,Q99181,P40326,0
332835,Q99181,P48836,0
332852,Q99181,Q04004,0
332857,Q99181,P38751,0
332871,Q99181,P38268,0
332889,Q99181,Q03497,0
332904,Q99181,P53295,0
332937,Q99181,P40581,0
332945,Q99181,P47038,0
332949,Q99181,Q03557,0
332963,Q99181,P43594,0
332995,Q99181,Q04299,0
332999,Q99181,P38633,0
333011,Q99181,P37366,0
333025,Q99181,Q04964,0
333040,Q99181,P28000,0
333043,Q99181,P38740,0
333052,Q99181,Q12434,0
333137,Q99181,P38793,0
333189,Q99181,P39729,0
333215,Q99181,P43123,0
333219,Q99181,P21243,0
333225,Q99181,P08539,0
333254,Q99181,P53272,0
333270,Q99181,P53343,0
333287,Q99181,P43124,0
333298,Q99181,P32491,0
333309,Q99181,P38232,0
333310,Q99181,P32385,0
333322,Q99181,P07703,0
333326,Q99181,Q04067,0
333354,Q99181,P24870,0
333368,Q99181,P36144,0
333377,Q99181,Q03407,0
333378,Q99181,P42944,0
333384,Q99181,P46680,0
333387,Q99181,P53729,0
333395,Q99181,Q12497,0
333412,Q99181,P04911,0
333419,Q99181,P21242,0
333426,Q99181,P41920,0
333431,Q99181,Q12253,0
333461,Q99181,P34167,0
333481,Q99181,P41911,0
333504,Q99181,Q12468,0
333519,Q99181,P25694,0
333527,Q99181,Q6Q5K6,0
333536,Q99181,P25383,0
333545,Q99181,P04786,0
333549,Q99181,P24868,0
333550,Q99181,Q03081,0
333559,P32584,Q00582,0
333580,P32584,P38751,0
333584,P32584,P38871,0
333588,P32584,P53295,0
333615,P32584,P28000,0
333616,P32584,P08679,0
333639,P32584,P11710,0
333641,P32584,P53237,0
333644,P32584,P17214,0
333653,P32584,Q12489,0
333677,P32584,P39729,0
333678,P32584,P23059,0
333684,P32584,P38962,0
333687,P32584,P50113,0
333703,P32584,P43123,0
333707,P32584,P21243,0
333713,P32584,P08539,0
333718,P32584,P25555,0
333725,P32584,P38217,0
333726,P32584,P24869,0
333728,P32584,P36131,0
333736,P32584,P04161,0
333745,P32584,Q12433,0
333758,P32584,P53343,0
333760,P32584,P40515,0
333767,P32584,Q04175,0
333770,P32584,P26449,0
333775,P32584,P43124,0
333783,P32584,Q12260,0
333786,P32584,P32491,0
333787,P32584,P28320,0
333797,P32584,P38232,0
333798,P32584,P32385,0
333806,P32584,P53754,0
333810,P32584,P07703,0
333814,P32584,Q04067,0
333816,P32584,P25583,0
333817,P32584,P25355,0
333822,P32584,Q12250,0
333826,P32584,Q04493,0
333836,P32584,P40465,0
333842,P32584,P24870,0
333846,P32584,Q12513,0
333856,P32584,P36144,0
333858,P32584,P33308,0
333865,P32584,Q03407,0
333866,P32584,P42944,0
333871,P32584,Q02725,0
333876,P32584,P53729,0
333880,P32584,Q06102,0
333884,P32584,Q12497,0
333901,P32584,P04911,0
333905,P32584,P53968,0
333908,P32584,P21242,0
333914,P32584,Q12692,0
333915,P32584,P41920,0
333918,P32584,P18634,0
333920,P32584,Q12253,0
333922,P32584,P53244,0
333928,P32584,P47025,0
333930,P32584,P01120,0
333933,P32584,P25349,0
333938,P32584,P14693,0
333950,P32584,P34167,0
333956,P32584,Q03330,0
333970,P32584,P41911,0
333993,P32584,Q12468,0
333994,P32584,Q12317,0
333995,P32584,P38303,0
334000,P32584,P25586,0
334008,P32584,P25694,0
334009,P32584,P38234,0
334010,P32584,P24280,0
334013,P32584,P39926,0
334016,P32584,Q6Q5K6,0
334017,P32584,Q12215,0
334025,P32584,P25383,0
334027,P32584,P38143,0
334028,P32584,Q04272,0
334031,P32584,P23285,0
334032,P32584,P48566,0
334034,P32584,P04786,0
334038,P32584,P24868,0
334039,P32584,Q03081,0
334042,P32584,P41833,0
334044,P32584,P38725,0
334050,P38784,P40588,0
334051,P38784,P46943,0
334053,P38784,Q12107,0
334054,P38784,Q00582,0
334064,P38784,P31383,0
334080,P38784,P47079,0
334091,P38784,P53899,0
334113,P38784,P38932,0
334121,P38784,P38697,0
334123,P38784,P53169,0
334132,P38784,P38195,0
334135,P38784,P25293,0
334142,P38784,Q05610,0
334151,P38784,P40326,0
334158,P38784,P39677,0
334160,P38784,P48836,0
334177,P38784,Q04004,0
334185,P38784,P38166,0
334196,P38784,P38268,0
334201,P38784,P38165,0
334203,P38784,P34237,0
334214,P38784,Q03497,0
334228,P38784,P43592,0
334245,P38784,P38693,0
334262,P38784,P40581,0
334270,P38784,P47038,0
334274,P38784,Q03557,0
334287,P38784,Q12023,0
334288,P38784,P43594,0
334290,P38784,P23641,0
334305,P38784,P38176,0
334310,P38784,P52917,0
334319,P38784,Q04299,0
334323,P38784,P38633,0
334340,P38784,P09032,0
334364,P38784,P28000,0
334367,P38784,P38740,0
334368,P38784,P54784,0
334369,P38784,P39990,0
334370,P38784,P08679,0
334381,P38784,P38716,0
334382,P38784,Q12432,0
334388,P38784,P40063,0
334393,P38784,P53934,0
334430,P38784,Q12318,0
334457,P38784,P21269,0
334463,P38784,P46982,0
334464,P38784,P25044,0
334470,P38784,P39533,0
334477,P38784,P53237,0
334492,P38784,Q12300,0
334494,P38784,P50942,0
334523,P38784,P50113,0
334527,P38784,P39105,0
334538,P38784,P43123,0
334548,P38784,P08539,0
334553,P38784,P25555,0
334577,P38784,P53272,0
334593,P38784,P53343,0
334595,P38784,P40515,0
334610,P38784,P43124,0
334618,P38784,Q12260,0
334621,P38784,P32491,0
334632,P38784,P38232,0
334645,P38784,P07703,0
334649,P38784,Q04067,0
334661,P38784,Q04493,0
334671,P38784,P40465,0
334677,P38784,P24870,0
334678,P38784,P32838,0
334681,P38784,Q12513,0
334691,P38784,P36144,0
334700,P38784,Q03407,0
334701,P38784,P42944,0
334718,P38784,Q12497,0
334735,P38784,P04911,0
334742,P38784,P21242,0
334748,P38784,Q12692,0
334749,P38784,P41920,0
334752,P38784,P18634,0
334754,P38784,Q12253,0
334756,P38784,P53244,0
334784,P38784,P34167,0
334804,P38784,P41911,0
334818,P38784,P38622,0
334821,P38784,P32473,0
334827,P38784,Q12468,0
334842,P38784,P25694,0
334844,P38784,P24280,0
334849,P38784,P07262,0
334850,P38784,Q6Q5K6,0
334859,P38784,P25383,0
334865,P38784,P23285,0
334868,P38784,P04786,0
334872,P38784,P24868,0
334873,P38784,Q03081,0
335370,P47093,P40588,0
335373,P47093,Q12107,0
335374,P47093,Q00582,0
335411,P47093,P53899,0
335441,P47093,P38697,0
335471,P47093,P40326,0
335480,P47093,P48836,0
335497,P47093,Q04004,0
335515,P47093,P38268,0
335581,P47093,P40581,0
335589,P47093,P47038,0
335607,P47093,P43594,0
335684,P47093,P28000,0
335687,P47093,P38740,0
335832,P47093,P39729,0
335858,P47093,P43123,0
335862,P47093,P21243,0
335897,P47093,P53272,0
335913,P47093,P53343,0
335930,P47093,P43124,0
335952,P47093,P38232,0
335969,P47093,Q04067,0
336021,P47093,P42944,0
336039,P47093,Q12497,0
336063,P47093,P21242,0
336075,P47093,Q12253,0
336125,P47093,P41911,0
336148,P47093,Q12468,0
336171,P47093,Q6Q5K6,0
336180,P47093,P25383,0
336194,P47093,Q03081,0
336687,P40588,Q00582,0
336689,P40588,Q12306,0
336690,P40588,Q99288,0
336692,P40588,P11433,0
336693,P40588,P29366,0
336695,P40588,P32354,0
336696,P40588,P32598,0
336697,P40588,P19454,0
336699,P40588,P40485,0
336701,P40588,P19735,0
336705,P40588,Q04839,0
336708,P40588,P38751,0
336710,P40588,P52286,0
336712,P40588,P38871,0
336713,P40588,P25453,0
336714,P40588,P32500,0
336715,P40588,P43639,0
336716,P40588,P53295,0
336719,P40588,P47122,0
336720,P40588,P06780,0
336725,P40588,Q12020,0
336726,P40588,P25343,0
336727,P40588,P46946,0
336728,P40588,P28239,0
336730,P40588,P52917,0
336731,P40588,P53437,0
336732,P40588,P35203,0
336737,P40588,Q12516,0
336738,P40588,P38346,0
336740,P40588,P38274,0
336741,P40588,Q08229,0
336742,P40588,P25693,0
336743,P40588,P28000,0
336744,P40588,P08679,0
336748,P40588,Q03503,0
336749,P40588,P38147,0
336752,P40588,P38862,0
336753,P40588,P25454,0
336754,P40588,Q07528,0
336755,P40588,Q99383,0
336756,P40588,P28004,0
336757,P40588,Q02574,0
336758,P40588,P48581,0
336759,P40588,P06243,0
336761,P40588,P19262,0
336762,P40588,P36075,0
336765,P40588,P48837,0
336766,P40588,P34164,0
336767,P40588,P11710,0
336768,P40588,P40070,0
336769,P40588,P53237,0
336772,P40588,P17214,0
336773,P40588,Q07622,0
336774,P40588,P07274,0
336775,P40588,P38163,0
336777,P40588,Q02821,0
336778,P40588,P32337,0
336781,P40588,Q12489,0
336784,P40588,Q12300,0
336786,P40588,P50942,0
336787,P40588,P38815,0
336789,P40588,Q02892,0
336790,P40588,Q12446,0
336791,P40588,P13902,0
336793,P40588,P36100,0
336794,P40588,P32602,0
336798,P40588,P01123,0
336800,P40588,P40956,0
336801,P40588,Q04549,0
336805,P40588,P39729,0
336806,P40588,P23059,0
336807,P40588,P53040,0
336808,P40588,P06843,0
336809,P40588,P38261,0
336812,P40588,P38962,0
336814,P40588,P38555,0
336815,P40588,P50113,0
336816,P40588,P38074,0
336817,P40588,P50095,0
336818,P40588,Q00776,0
336820,P40588,P39105,0
336821,P40588,P07258,0
336822,P40588,P53726,0
336823,P40588,P33338,0
336829,P40588,P28495,0
336830,P40588,P38700,0
336831,P40588,P43123,0
336832,P40588,P12954,0
336835,P40588,P21243,0
336837,P40588,Q12175,0
336839,P40588,P32912,0
336840,P40588,Q12181,0
336841,P40588,P08539,0
336842,P40588,Q06440,0
336845,P40588,P23292,0
336846,P40588,P25555,0
336850,P40588,Q03656,0
336852,P40588,P08468,0
336853,P40588,P38217,0
336854,P40588,P24869,0
336856,P40588,P36131,0
336857,P40588,P13099,0
336858,P40588,Q12457,0
336859,P40588,P39551,0
336864,P40588,P04161,0
336866,P40588,P15891,0
336870,P40588,P53272,0
336873,P40588,Q12433,0
336876,P40588,Q03525,0
336879,P40588,P25575,0
336881,P40588,P32828,0
336883,P40588,Q12018,0
336884,P40588,P18562,0
336886,P40588,P53343,0
336888,P40588,P40515,0
336895,P40588,Q04175,0
336897,P40588,Q12242,0
336901,P40588,P32497,0
336903,P40588,P43124,0
336905,P40588,P32582,0
336910,P40588,Q08754,0
336911,P40588,Q12260,0
336912,P40588,P33296,0
336914,P40588,P32491,0
336915,P40588,P28320,0
336924,P40588,P23287,0
336925,P40588,P38232,0
336926,P40588,P32385,0
336927,P40588,P39731,0
336929,P40588,P39083,0
336933,P40588,P39081,0
336934,P40588,P53754,0
336936,P40588,P34077,0
336937,P40588,P15380,0
336938,P40588,P07703,0
336939,P40588,P23561,0
336941,P40588,Q02784,0
336942,P40588,Q04067,0
336943,P40588,Q03750,0
336944,P40588,P25583,0
336945,P40588,P25355,0
336950,P40588,Q12250,0
336954,P40588,Q04493,0
336959,P40588,P38694,0
336964,P40588,P40465,0
336965,P40588,Q99219,0
336966,P40588,Q12298,0
336970,P40588,P24870,0
336971,P40588,P32838,0
336972,P40588,Q99260,0
336973,P40588,P43544,0
336974,P40588,Q12513,0
336975,P40588,Q08273,0
336976,P40588,P52918,0
336981,P40588,P38041,0
336984,P40588,P36144,0
336985,P40588,P53921,0
336986,P40588,P33308,0
336988,P40588,P40302,0
336989,P40588,P43132,0
336993,P40588,P42944,0
336997,P40588,P53147,0
336998,P40588,Q02725,0
337000,P40588,P46680,0
337003,P40588,P53729,0
337007,P40588,Q06102,0
337011,P40588,Q12497,0
337021,P40588,P40479,0
337028,P40588,P04911,0
337030,P40588,P32496,0
337031,P40588,Q03776,0
337035,P40588,P21242,0
337041,P40588,Q12692,0
337042,P40588,P41920,0
337044,P40588,Q04902,0
337045,P40588,P18634,0
337047,P40588,Q12253,0
337049,P40588,P53244,0
337051,P40588,Q04226,0
337054,P40588,P12612,0
337055,P40588,P47025,0
337057,P40588,P01120,0
337060,P40588,P25349,0
337065,P40588,P14693,0
337067,P40588,P09232,0
337070,P40588,P06838,0
337072,P40588,Q04749,0
337077,P40588,P34167,0
337078,P40588,P13574,0
337080,P40588,P13856,0
337083,P40588,Q03330,0
337085,P40588,Q12380,0
337087,P40588,Q04396,0
337092,P40588,P50111,0
337093,P40588,P32499,0
337095,P40588,Q04511,0
337097,P40588,P41911,0
337100,P40588,P17123,0
337101,P40588,Q04087,0
337103,P40588,Q00916,0
337108,P40588,P22213,0
337111,P40588,P38622,0
337114,P40588,P32473,0
337119,P40588,P23291,0
337120,P40588,Q12468,0
337122,P40588,P38303,0
337127,P40588,P25586,0
337132,P40588,Q03048,0
337133,P40588,P19073,0
337135,P40588,P25694,0
337136,P40588,P38234,0
337137,P40588,P24280,0
337140,P40588,P39926,0
337142,P40588,P07262,0
337143,P40588,Q6Q5K6,0
337144,P40588,Q12215,0
337148,P40588,P38953,0
337149,P40588,Q12233,0
337150,P40588,Q12330,0
337152,P40588,P25383,0
337154,P40588,P38143,0
337155,P40588,Q04272,0
337156,P40588,P53124,0
337158,P40588,P23285,0
337161,P40588,P04786,0
337162,P40588,Q99394,0
337164,P40588,P38883,0
337165,P40588,P24868,0
337166,P40588,Q03081,0
337169,P40588,P41833,0
337171,P40588,P38725,0
337173,P46943,Q00582,0
337175,P46943,Q12306,0
337176,P46943,Q99288,0
337178,P46943,P11433,0
337179,P46943,P29366,0
337181,P46943,P32354,0
337182,P46943,P32598,0
337185,P46943,P40485,0
337187,P46943,P19735,0
337191,P46943,Q04839,0
337194,P46943,P38751,0
337197,P46943,P32502,0
337198,P46943,P38871,0
337200,P46943,P32500,0
337202,P46943,P53295,0
337205,P46943,P47122,0
337206,P46943,P06780,0
337212,P46943,P25343,0
337213,P46943,P46946,0
337214,P46943,P28239,0
337216,P46943,P52917,0
337218,P46943,P35203,0
337221,P46943,P13365,0
337223,P46943,Q12516,0
337226,P46943,P38274,0
337227,P46943,Q08229,0
337228,P46943,P25693,0
337229,P46943,P28000,0
337230,P46943,P08679,0
337235,P46943,P38147,0
337238,P46943,P38862,0
337239,P46943,P25454,0
337240,P46943,Q07528,0
337243,P46943,Q02574,0
337244,P46943,P48581,0
337246,P46943,P17157,0
337247,P46943,P19262,0
337248,P46943,P36075,0
337251,P46943,P48837,0
337252,P46943,P34164,0
337253,P46943,P11710,0
337255,P46943,P53237,0
337258,P46943,P17214,0
337259,P46943,Q07622,0
337260,P46943,P07274,0
337261,P46943,P38163,0
337263,P46943,Q02821,0
337264,P46943,P32337,0
337267,P46943,Q12489,0
337270,P46943,Q12300,0
337272,P46943,P50942,0
337273,P46943,P38815,0
337276,P46943,Q12446,0
337277,P46943,P13902,0
337279,P46943,P36100,0
337280,P46943,P32602,0
337286,P46943,P40956,0
337287,P46943,Q04549,0
337290,P46943,Q03177,0
337291,P46943,P39729,0
337292,P46943,P23059,0
337293,P46943,P53040,0
337294,P46943,P06843,0
337295,P46943,P38261,0
337298,P46943,P38962,0
337301,P46943,P50113,0
337302,P46943,P38074,0
337303,P46943,P50095,0
337304,P46943,Q00776,0
337306,P46943,P39105,0
337308,P46943,P53726,0
337309,P46943,P33338,0
337314,P46943,P32259,0
337315,P46943,P28495,0
337316,P46943,P38700,0
337317,P46943,P43123,0
337318,P46943,P12954,0
337319,P46943,P53036,0
337321,P46943,P21243,0
337325,P46943,P32912,0
337326,P46943,Q12181,0
337327,P46943,P08539,0
337328,P46943,Q06440,0
337331,P46943,P23292,0
337332,P46943,P25555,0
337336,P46943,Q03656,0
337337,P46943,P08468,0
337339,P46943,P24869,0
337342,P46943,P13099,0
337343,P46943,Q12457,0
337344,P46943,P39551,0
337349,P46943,P04161,0
337351,P46943,P15891,0
337355,P46943,P53272,0
337358,P46943,Q12433,0
337361,P46943,Q03525,0
337364,P46943,P25575,0
337366,P46943,P32828,0
337369,P46943,P18562,0
337371,P46943,P53343,0
337380,P46943,Q04175,0
337382,P46943,Q12242,0
337383,P46943,P26449,0
337386,P46943,P32497,0
337388,P46943,P43124,0
337389,P46943,P41808,0
337390,P46943,P32582,0
337395,P46943,Q08754,0
337396,P46943,Q12260,0
337397,P46943,P33296,0
337399,P46943,P32491,0
337400,P46943,P28320,0
337408,P46943,P38682,0
337409,P46943,P23287,0
337410,P46943,P38232,0
337411,P46943,P32385,0
337412,P46943,P39731,0
337414,P46943,P39083,0
337418,P46943,P39081,0
337421,P46943,P34077,0
337422,P46943,P15380,0
337423,P46943,P07703,0
337426,P46943,Q02784,0
337427,P46943,Q04067,0
337428,P46943,Q03750,0
337429,P46943,P25583,0
337430,P46943,P25355,0
337439,P46943,Q04493,0
337444,P46943,P38694,0
337450,P46943,Q99219,0
337451,P46943,Q12298,0
337455,P46943,P24870,0
337456,P46943,P32838,0
337457,P46943,Q99260,0
337458,P46943,P43544,0
337459,P46943,Q12513,0
337460,P46943,Q08273,0
337461,P46943,P52918,0
337466,P46943,P38041,0
337469,P46943,P36144,0
337470,P46943,P53921,0
337471,P46943,P33308,0
337473,P46943,P40302,0
337474,P46943,P43132,0
337478,P46943,Q03407,0
337479,P46943,P42944,0
337484,P46943,Q02725,0
337486,P46943,P46680,0
337489,P46943,P53729,0
337493,P46943,Q06102,0
337497,P46943,Q12497,0
337507,P46943,P40479,0
337514,P46943,P04911,0
337516,P46943,P32496,0
337517,P46943,Q03776,0
337518,P46943,P53968,0
337521,P46943,P21242,0
337527,P46943,Q12692,0
337528,P46943,P41920,0
337530,P46943,Q04902,0
337533,P46943,Q12253,0
337535,P46943,P53244,0
337537,P46943,Q04226,0
337540,P46943,P12612,0
337541,P46943,P47025,0
337543,P46943,P01120,0
337546,P46943,P25349,0
337553,P46943,P09232,0
337556,P46943,P06838,0
337558,P46943,Q04749,0
337563,P46943,P34167,0
337564,P46943,P13574,0
337566,P46943,P13856,0
337569,P46943,Q03330,0
337570,P46943,P26309,0
337571,P46943,Q12380,0
337573,P46943,Q04396,0
337575,P46943,Q12449,0
337576,P46943,P06782,0
337578,P46943,P50111,0
337579,P46943,P32499,0
337581,P46943,Q04511,0
337583,P46943,P41911,0
337586,P46943,P17123,0
337587,P46943,Q04087,0
337589,P46943,Q00916,0
337594,P46943,P22213,0
337597,P46943,P38622,0
337605,P46943,P23291,0
337606,P46943,Q12468,0
337607,P46943,Q12317,0
337608,P46943,P38303,0
337613,P46943,P25586,0
337618,P46943,Q03048,0
337619,P46943,P19073,0
337621,P46943,P25694,0
337622,P46943,P38234,0
337623,P46943,P24280,0
337626,P46943,P39926,0
337629,P46943,Q6Q5K6,0
337630,P46943,Q12215,0
337634,P46943,P38953,0
337635,P46943,Q12233,0
337638,P46943,P25383,0
337640,P46943,P38143,0
337641,P46943,Q04272,0
337642,P46943,P53124,0
337645,P46943,P48566,0
337647,P46943,P04786,0
337648,P46943,Q99394,0
337650,P46943,P38883,0
337651,P46943,P24868,0
