,interactor_A,interactor_B,label
416448,Q17R89,Q99759,0
416450,Q17R89,Q9NPA8,0
416451,Q17R89,Q99685,0
416452,Q17R89,P20264,0
416453,Q17R89,Q6IAL2,0
416454,Q17R89,Q96FC9,0
416457,Q17R89,P63104,0
416463,Q17R89,Q9NXK8,0
416465,Q17R89,P50454,0
416468,Q17R89,Q9P0N5,0
416473,Q17R89,Q9UKK9,0
416480,Q17R89,Q9BTV4,0
416486,Q17R89,P28340,0
416490,Q17R89,P16435,0
416492,Q17R89,Q8TBE7,0
416493,Q17R89,Q9UJX4,0
416500,Q17R89,O95169,0
416501,Q17R89,Q15345,0
416504,Q17R89,P36543,0
416510,Q17R89,Q13424,0
416511,Q17R89,Q15397,0
416514,Q17R89,Q9GZW8,0
416517,Q17R89,Q96FF9,0
416520,Q17R89,Q8NDT9,0
416521,Q17R89,Q13724,0
416522,Q17R89,Q9NPH2,0
416526,Q17R89,Q9NTX7,0
416528,Q17R89,P32942,0
416535,Q17R89,Q8TB05,0
416546,Q17R89,O60701,0
416551,Q17R89,Q7LDG7,0
416553,Q17R89,Q9NVP1,0
416554,Q17R89,P16284,0
416555,Q17R89,P50570,0
416559,Q17R89,Q9H5Q2,0
416563,Q17R89,P30044,0
416566,Q17R89,Q92575,0
416569,Q17R89,Q9NUL3,0
416570,Q17R89,P11464,0
416571,Q17R89,A1L0T0,0
416574,Q17R89,Q69YN2,0
416581,Q17R89,Q96SI1,0
416583,Q17R89,Q9H0E4,0
416584,Q17R89,Q96AP0,0
416589,Q17R89,P04181,0
416590,Q17R89,P19388,0
416594,Q17R89,Q9H3H3,0
416599,Q17R89,Q96L34,0
416602,Q17R89,P51884,0
416603,Q17R89,Q06830,0
416606,Q17R89,P32780,0
416607,Q17R89,P17480,0
416608,Q17R89,Q16864,0
416611,Q17R89,Q99755,0
416615,Q17R89,P47914,0
416616,Q17R89,Q8N9T8,0
416620,Q17R89,Q9UNK0,0
416621,Q17R89,Q9HBT7,0
416624,Q17R89,Q32NB8,0
416626,Q17R89,P22314,0
416629,Q17R89,P49448,0
416631,Q17R89,Q9H6F5,0
416633,Q17R89,Q9HD15,0
416634,Q17R89,P13798,0
416635,Q17R89,Q53HC0,0
416640,Q17R89,P60900,0
416642,Q17R89,Q9NVE7,0
416644,Q17R89,O95760,0
416645,Q17R89,Q9UK32,0
416652,Q17R89,Q9Y4R8,0
416653,Q17R89,O14777,0
416655,Q17R89,Q9GZP4,0
416658,Q17R89,P06396,0
416661,Q17R89,Q9H1E3,0
416663,Q17R89,Q13794,0
416664,Q17R89,Q8TBC4,0
416669,Q17R89,Q99496,0
416670,Q17R89,Q13541,0
416671,Q17R89,Q9Y483,0
416672,Q17R89,P49771,0
416673,Q17R89,Q6IBS0,0
416675,Q17R89,Q9NWR8,0
416677,Q17R89,P53041,0
416684,Q17R89,Q16635,0
416685,Q17R89,P07108,0
416688,Q17R89,Q9BVJ7,0
416690,Q17R89,P63272,0
416691,Q17R89,Q9HB65,0
416693,Q17R89,Q9H8M7,0
416695,Q17R89,Q9BPX5,0
416697,Q17R89,P32249,0
416698,Q17R89,Q9NPJ4,0
416699,Q17R89,P37198,0
416701,Q17R89,O95741,0
416706,Q17R89,P61077,0
416709,Q17R89,P18077,0
416710,Q17R89,Q9BPU6,0
416712,Q17R89,P35527,0
416714,Q17R89,P29350,0
416715,Q17R89,Q7Z4K8,0
416716,Q17R89,Q9H4T2,0
416719,Q17R89,Q9Y508,0
416720,Q17R89,P16152,0
416723,Q17R89,Q9Y343,0
416724,Q17R89,P17152,0
416728,Q17R89,O60543,0
416733,Q17R89,Q15390,0
416740,Q17R89,P49441,0
416741,Q17R89,Q93077,0
416743,Q17R89,Q92598,0
416745,Q17R89,P27824,0
416746,Q17R89,Q52M93,0
416752,Q17R89,Q969U7,0
416756,Q17R89,Q3B820,0
416757,Q17R89,P58340,0
417563,Q15831,P63272,0
421621,P61254,P08758,0
421842,P61254,Q96FE5,0
421851,P61254,Q15041,0
421922,P61254,Q8NBJ7,0
421972,P61254,Q9Y230,0
421985,P61254,Q6ZRQ5,0
422113,P61254,Q9BTV4,0
422318,P61254,P07108,0
422323,P61254,P63272,0
422353,P61254,P16152,0
422493,P13747,P08758,0
422681,P13747,Q75KN0,0
422714,P13747,Q96FE5,0
422723,P13747,Q15041,0
422793,P13747,Q8NBJ7,0
422843,P13747,Q9Y230,0
422856,P13747,Q6ZRQ5,0
422985,P13747,Q9BTV4,0
423190,P13747,P07108,0
423195,P13747,P63272,0
423225,P13747,P16152,0
423250,P13747,P27824,0
423261,P13747,Q3B820,0
423365,Q99436,P08758,0
423481,Q99436,P00742,0
423586,Q99436,Q96FE5,0
423595,Q99436,Q15041,0
423665,Q99436,Q8NBJ7,0
423715,Q99436,Q9Y230,0
423728,Q99436,Q6ZRQ5,0
423857,Q99436,Q9BTV4,0
424067,Q99436,P63272,0
430814,Q9Y5X3,Q75KN0,0
431328,Q9Y5X3,P63272,0
432542,Q6IAA8,O95219,0
433797,Q99612,O95219,0
435964,Q99961,P63272,0
436991,Q9UHF5,P08758,0
437212,Q9UHF5,Q96FE5,0
437221,Q9UHF5,Q15041,0
437292,Q9UHF5,Q8NBJ7,0
437342,Q9UHF5,Q9Y230,0
437355,Q9UHF5,Q6ZRQ5,0
437484,Q9UHF5,Q9BTV4,0
437694,Q9UHF5,P63272,0
437858,Q9P0U0,P08758,0
438078,Q9P0U0,Q96FE5,0
438087,Q9P0U0,Q15041,0
438158,Q9P0U0,Q8NBJ7,0
438208,Q9P0U0,Q9Y230,0
438221,Q9P0U0,Q6ZRQ5,0
438350,Q9P0U0,Q9BTV4,0
438560,Q9P0U0,P63272,0
440835,Q8IXR5,P08758,0
440862,Q8IXR5,Q9UK76,0
441055,Q8IXR5,Q96FE5,0
441064,Q8IXR5,Q15041,0
441135,Q8IXR5,Q8NBJ7,0
441185,Q8IXR5,Q9Y230,0
441198,Q8IXR5,Q6ZRQ5,0
441327,Q8IXR5,Q9BTV4,0
441536,Q8IXR5,P63272,0
441872,Q14695,O95219,0
442132,Q14695,P16403,0
442784,Q14695,P63272,0
443648,Q969W0,P63272,0
443810,P52797,P08758,0
444030,P52797,Q96FE5,0
444039,P52797,Q15041,0
444110,P52797,Q8NBJ7,0
444160,P52797,Q9Y230,0
444173,P52797,Q6ZRQ5,0
444302,P52797,Q9BTV4,0
444512,P52797,P63272,0
446616,O60260,P63272,0
447640,Q66LE6,P08758,0
447860,Q66LE6,Q96FE5,0
447869,Q66LE6,Q15041,0
447940,Q66LE6,Q8NBJ7,0
447990,Q66LE6,Q9Y230,0
448003,Q66LE6,Q6ZRQ5,0
448132,Q66LE6,Q9BTV4,0
448342,Q66LE6,P63272,0
448503,Q86VK4,P08758,0
448530,Q86VK4,Q9UK76,0
448690,Q86VK4,Q75KN0,0
448723,Q86VK4,Q96FE5,0
448732,Q86VK4,Q15041,0
448803,Q86VK4,Q8NBJ7,0
448853,Q86VK4,Q9Y230,0
448866,Q86VK4,Q6ZRQ5,0
448995,Q86VK4,Q9BTV4,0
449205,Q86VK4,P63272,0
450773,P07858,O95219,0
452545,P00533,P63272,0
453563,O96024,P08758,0
453590,O96024,Q9UK76,0
453670,O96024,P25189,0
453751,O96024,Q75KN0,0
453783,O96024,Q96FE5,0
453792,O96024,Q15041,0
453863,O96024,Q8NBJ7,0
453913,O96024,Q9Y230,0
453926,O96024,Q6ZRQ5,0
454055,O96024,Q9BTV4,0
454191,O96024,Q8N9T8,0
454201,O96024,P22314,0
454260,O96024,P07108,0
454265,O96024,P63272,0
454320,O96024,P27824,0
454331,O96024,Q3B820,0
454588,P19367,O95219,0
454638,P19367,P08758,0
454848,P19367,P16403,0
455019,P19367,Q96FE5,0
455028,P19367,Q15041,0
455099,P19367,Q8NBJ7,0
455149,P19367,Q9Y230,0
455162,P19367,Q6ZRQ5,0
455291,P19367,Q9BTV4,0
455501,P19367,P63272,0
457586,Q86YV9,P63272,0
457931,Q96B02,Q75KN0,0
458444,Q96B02,P63272,0
458811,Q13501,P08758,0
459192,Q13501,Q96FE5,0
459201,Q13501,Q15041,0
459272,Q13501,Q8NBJ7,0
459322,Q13501,Q9Y230,0
459335,Q13501,Q6ZRQ5,0
459463,Q13501,Q9BTV4,0
459673,Q13501,P63272,0
459990,P60033,O95219,0
460250,P60033,P16403,0
460902,P60033,P63272,0
461217,P11021,O95219,0
462127,P11021,P63272,0
469186,P43235,Q75KN0,0
469701,P43235,P63272,0
470555,O95445,P63272,0
472111,Q15233,Q75KN0,0
472625,Q15233,P63272,0
480813,P60174,O95219,0
481871,Q9P289,P08758,0
481898,Q9P289,Q9UK76,0
482058,Q9P289,Q75KN0,0
482091,Q9P289,Q96FE5,0
482100,Q9P289,Q15041,0
482171,Q9P289,Q8NBJ7,0
482221,Q9P289,Q9Y230,0
482234,Q9P289,Q6ZRQ5,0
482363,Q9P289,Q9BTV4,0
482573,Q9P289,P63272,0
483421,Q96B86,P63272,0
484417,Q12889,P08758,0
484444,Q12889,Q9UK76,0
484524,Q12889,P25189,0
484533,Q12889,P00742,0
484556,Q12889,P78314,0
484605,Q12889,Q75KN0,0
484638,Q12889,Q96FE5,0
484647,Q12889,Q15041,0
484685,Q12889,Q15907,0
484695,Q12889,Q9NQX7,0
484717,Q12889,O75534,0
484718,Q12889,Q8NBJ7,0
484768,Q12889,Q9Y230,0
484779,Q12889,P12931,0
484781,Q12889,Q6ZRQ5,0
484816,Q12889,Q16143,0
484881,Q12889,P20264,0
484892,Q12889,Q9NXK8,0
484909,Q12889,Q9BTV4,0
485031,Q12889,P51884,0
485045,Q12889,Q8N9T8,0
485074,Q12889,Q9UK32,0
485114,Q12889,P07108,0
485119,Q12889,P63272,0
485135,Q12889,P61077,0
485169,Q12889,P49441,0
485170,Q12889,Q93077,0
485174,Q12889,P27824,0
485185,Q12889,Q3B820,0
485266,P05413,P08758,0
485293,P05413,Q9UK76,0
485307,P05413,Q13216,0
485382,P05413,P00742,0
485441,P05413,Q15904,0
485487,P05413,Q96FE5,0
485496,P05413,Q15041,0
485544,P05413,Q9NQX7,0
485566,P05413,O75534,0
485567,P05413,Q8NBJ7,0
485617,P05413,Q9Y230,0
485630,P05413,Q6ZRQ5,0
485657,P05413,Q96JF6,0
485665,P05413,Q16143,0
485741,P05413,Q9NXK8,0
485758,P05413,Q9BTV4,0
485880,P05413,P51884,0
485904,P05413,P22314,0
485923,P05413,Q9UK32,0
485955,P05413,P53041,0
485963,P05413,P07108,0
485968,P05413,P63272,0
485984,P05413,P61077,0
485998,P05413,P16152,0
486003,P05413,Q15843,0
486019,P05413,Q93077,0
486303,P52788,Q75KN0,0
486817,P52788,P63272,0
487667,Q9UQ03,P63272,0
488514,Q96FK6,P63272,0
492256,O75525,P63272,0
492539,O95897,O95219,0
492589,O95897,P08758,0
492967,O95897,Q96FE5,0
492976,O95897,Q15041,0
493046,O95897,Q8NBJ7,0
493096,O95897,Q9Y230,0
493109,O95897,Q6ZRQ5,0
493238,O95897,Q9BTV4,0
493448,O95897,P63272,0
493593,O75807,P08758,0
493813,O75807,Q96FE5,0
493822,O75807,Q15041,0
493893,O75807,Q8NBJ7,0
493943,O75807,Q9Y230,0
493956,O75807,Q6ZRQ5,0
494084,O75807,Q9BTV4,0
494294,O75807,P63272,0
494439,Q9NWW0,P08758,0
494451,Q9NWW0,Q9HDC9,0
494466,Q9NWW0,Q9UK76,0
494555,Q9NWW0,P00742,0
494627,Q9NWW0,Q75KN0,0
494660,Q9NWW0,Q96FE5,0
494669,Q9NWW0,Q15041,0
494707,Q9NWW0,Q15907,0
494717,Q9NWW0,Q9NQX7,0
494739,Q9NWW0,O75534,0
494740,Q9NWW0,Q8NBJ7,0
494790,Q9NWW0,Q9Y230,0
494803,Q9NWW0,Q6ZRQ5,0
494931,Q9NWW0,Q9BTV4,0
495128,Q9NWW0,P53041,0
495136,Q9NWW0,P07108,0
495141,Q9NWW0,P63272,0
495157,Q9NWW0,P61077,0
495171,Q9NWW0,P16152,0
495192,Q9NWW0,Q93077,0
495196,Q9NWW0,P27824,0
495286,O75251,P08758,0
495507,O75251,Q96FE5,0
495516,O75251,Q15041,0
495587,O75251,Q8NBJ7,0
495636,O75251,Q9Y230,0
495649,O75251,Q6ZRQ5,0
495778,O75251,Q9BTV4,0
495988,O75251,P63272,0
496133,P14923,P08758,0
496160,P14923,Q9UK76,0
496353,P14923,Q96FE5,0
496362,P14923,Q15041,0
496433,P14923,Q8NBJ7,0
496483,P14923,Q9Y230,0
496496,P14923,Q6ZRQ5,0
496625,P14923,Q9BTV4,0
496835,P14923,P63272,0
496865,P14923,P16152,0
497682,O95630,P63272,0
500223,P78406,P63272,0
501917,P30153,P63272,0
502190,P34932,O95219,0
502450,P34932,P16403,0
503102,P34932,P63272,0
503246,O95988,P08758,0
503353,O95988,P25189,0
503434,O95988,Q75KN0,0
503467,O95988,Q96FE5,0
503476,O95988,Q15041,0
503547,O95988,Q8NBJ7,0
503597,O95988,Q9Y230,0
503610,O95988,Q6ZRQ5,0
503711,O95988,P20264,0
503738,O95988,Q9BTV4,0
503874,O95988,Q8N9T8,0
503903,O95988,Q9UK32,0
503948,O95988,P63272,0
503964,O95988,P61077,0
503974,O95988,Q9H4T2,0
503978,O95988,P16152,0
503999,O95988,Q93077,0
505636,Q00013,P63272,0
505780,Q92527,P08758,0
505968,Q92527,Q75KN0,0
506001,Q92527,Q96FE5,0
506010,Q92527,Q15041,0
506081,Q92527,Q8NBJ7,0
506131,Q92527,Q9Y230,0
506144,Q92527,Q6ZRQ5,0
506273,Q92527,Q9BTV4,0
506483,Q92527,P63272,0
506627,Q14802,P08758,0
506813,Q14802,Q75KN0,0
506846,Q14802,Q96FE5,0
506855,Q14802,Q15041,0
506926,Q14802,Q8NBJ7,0
506976,Q14802,Q9Y230,0
506989,Q14802,Q6ZRQ5,0
507117,Q14802,Q9BTV4,0
507327,Q14802,P63272,0
508505,Q9UHX1,P63272,0
511370,O14976,P63272,0
515069,P14222,P63272,0
515210,Q96CD2,P08758,0
515222,Q96CD2,Q9HDC9,0
515317,Q96CD2,P25189,0
515398,Q96CD2,Q75KN0,0
515431,Q96CD2,Q96FE5,0
515440,Q96CD2,Q15041,0
515511,Q96CD2,Q8NBJ7,0
515561,Q96CD2,Q9Y230,0
515574,Q96CD2,Q6ZRQ5,0
515703,Q96CD2,Q9BTV4,0
515839,Q96CD2,Q8N9T8,0
515868,Q96CD2,Q9UK32,0
515912,Q96CD2,P63272,0
515942,Q96CD2,P16152,0
515978,Q96CD2,Q3B820,0
517596,Q9Y2U9,P63272,0
519277,P30050,P16403,0
519929,P30050,P63272,0
520068,Q15406,P08758,0
520289,Q15406,Q96FE5,0
520298,Q15406,Q15041,0
520369,Q15406,Q8NBJ7,0
520419,Q15406,Q9Y230,0
520432,Q15406,Q6ZRQ5,0
520561,Q15406,Q9BTV4,0
520771,Q15406,P63272,0
523614,Q969X0,P63272,0
524592,Q93015,P08758,0
524708,Q93015,P00742,0
524813,Q93015,Q96FE5,0
524822,Q93015,Q15041,0
524892,Q93015,Q8NBJ7,0
524942,Q93015,Q9Y230,0
524955,Q93015,Q6ZRQ5,0
525084,Q93015,Q9BTV4,0
525294,Q93015,P63272,0
526272,Q9H492,P08758,0
526460,Q9H492,Q75KN0,0
526493,Q9H492,Q96FE5,0
526502,Q9H492,Q15041,0
526573,Q9H492,Q8NBJ7,0
526622,Q9H492,Q9Y230,0
526635,Q9H492,Q6ZRQ5,0
526764,Q9H492,Q9BTV4,0
526974,Q9H492,P63272,0
528377,P11802,O95219,0
530444,Q9BUJ2,P63272,0
530579,P68032,P08758,0
530800,P68032,Q96FE5,0
530809,P68032,Q15041,0
530857,P68032,Q9NQX7,0
530879,P68032,O75534,0
530880,P68032,Q8NBJ7,0
530930,P68032,Q9Y230,0
530943,P68032,Q6ZRQ5,0
531072,P68032,Q9BTV4,0
531218,P68032,P22314,0
531237,P68032,Q9UK32,0
531282,P68032,P63272,0
531298,P68032,P61077,0
531312,P68032,P16152,0
531573,P51690,P08758,0
531647,P51690,Q9UK76,0
531782,P51690,P16403,0
531953,P51690,Q96FE5,0
531962,P51690,Q15041,0
532032,P51690,Q8NBJ7,0
532082,P51690,Q9Y230,0
532095,P51690,Q6ZRQ5,0
532224,P51690,Q9BTV4,0
532434,P51690,P63272,0
533270,Q16621,P63272,0
534104,P14866,P63272,0
535388,O75439,P08758,0
535576,O75439,Q75KN0,0
535609,O75439,Q96FE5,0
535618,O75439,Q15041,0
535689,O75439,Q8NBJ7,0
535739,O75439,Q9Y230,0
535752,O75439,Q6ZRQ5,0
535881,O75439,Q9BTV4,0
536091,O75439,P63272,0
539738,Q9BVG4,P63272,0
539971,P05091,O95219,0
542547,P62701,P63272,0
543380,Q7L2H7,P63272,0
543869,Q7L190,P16403,0
544521,Q7L190,P63272,0
544839,P09936,Q75KN0,0
545353,P09936,P63272,0
546314,P41250,P08758,0
546421,P41250,P25189,0
546502,P41250,Q75KN0,0
546535,P41250,Q96FE5,0
546544,P41250,Q15041,0
546615,P41250,Q8NBJ7,0
546665,P41250,Q9Y230,0
546678,P41250,Q6ZRQ5,0
546806,P41250,Q9BTV4,0
546942,P41250,Q8N9T8,0
547016,P41250,P63272,0
547046,P41250,P16152,0
547071,P41250,P27824,0
547082,P41250,Q3B820,0
547843,P10451,P07108,0
547848,P10451,P63272,0
549813,O14798,P63272,0
551116,Q9UKC9,Q13216,0
551263,Q9UKC9,Q75KN0,0
551777,Q9UKC9,P63272,0
551793,Q9UKC9,P61077,0
551807,Q9UKC9,P16152,0
551931,P23246,Q9Y262,0
551958,P23246,P23284,0
551996,P23246,O95219,0
552089,P23246,Q6FIF0,0
552114,P23246,Q9UBV8,0
552127,P23246,Q9H6R6,0
552142,P23246,Q4ZIN3,0
552186,P23246,Q13216,0
552255,P23246,P16403,0
552393,P23246,Q75KN0,0
552908,P23246,P63272,0
552924,P23246,P61077,0
552938,P23246,P16152,0
553737,O75936,P63272,0
553953,Q9H0Q3,O95219,0
555080,P61289,O95219,0
555130,P61289,P08758,0
555338,P61289,P16403,0
555476,P61289,Q75KN0,0
555509,P61289,Q96FE5,0
555518,P61289,Q15041,0
555589,P61289,Q8NBJ7,0
555639,P61289,Q9Y230,0
555652,P61289,Q6ZRQ5,0
555781,P61289,Q9BTV4,0
555991,P61289,P63272,0
556116,Q92782,P08758,0
556232,Q92782,P00742,0
556303,Q92782,Q75KN0,0
556336,Q92782,Q96FE5,0
556345,Q92782,Q15041,0
556416,Q92782,Q8NBJ7,0
556466,Q92782,Q9Y230,0
556479,Q92782,Q6ZRQ5,0
556608,Q92782,Q9BTV4,0
556813,Q92782,P07108,0
556818,Q92782,P63272,0
556848,Q92782,P16152,0
556873,Q92782,P27824,0
556884,Q92782,Q3B820,0
556964,Q96A33,Q9BPY3,0
557033,Q96A33,O95219,0
557083,Q96A33,P08758,0
557157,Q96A33,Q9UK76,0
557292,Q96A33,P16403,0
557430,Q96A33,Q75KN0,0
557463,Q96A33,Q96FE5,0
557472,Q96A33,Q15041,0
557543,Q96A33,Q8NBJ7,0
557593,Q96A33,Q9Y230,0
557606,Q96A33,Q6ZRQ5,0
557735,Q96A33,Q9BTV4,0
557940,Q96A33,P07108,0
557945,Q96A33,P63272,0
557996,Q96A33,Q93077,0
558096,Q9NZ81,Q9UK76,0
558256,Q9NZ81,Q75KN0,0
558770,Q9NZ81,P63272,0
560041,O75348,Q9UK76,0
560121,O75348,P25189,0
560642,O75348,Q8N9T8,0
560711,O75348,P07108,0
560716,O75348,P63272,0
560767,O75348,Q93077,0
560771,O75348,P27824,0
560839,O00499,P08758,0
561060,O00499,Q96FE5,0
561069,O00499,Q15041,0
561140,O00499,Q8NBJ7,0
561190,O00499,Q9Y230,0
561203,O00499,Q6ZRQ5,0
561332,O00499,Q9BTV4,0
561541,O00499,P63272,0
561592,O00499,Q93077,0
562572,P84101,O95219,0
563483,P84101,P63272,0
565130,P02771,P63272,0
565252,Q9BZL4,P08758,0
565367,Q9BZL4,P00742,0
565472,Q9BZL4,Q96FE5,0
565481,Q9BZL4,Q15041,0
565529,Q9BZL4,Q9NQX7,0
565551,Q9BZL4,O75534,0
565552,Q9BZL4,Q8NBJ7,0
565602,Q9BZL4,Q9Y230,0
565615,Q9BZL4,Q6ZRQ5,0
565744,Q9BZL4,Q9BTV4,0
565949,Q9BZL4,P07108,0
565954,Q9BZL4,P63272,0
565970,Q9BZL4,P61077,0
566009,Q9BZL4,P27824,0
567190,Q8IZ08,P08758,0
567409,Q8IZ08,Q96FE5,0
567418,Q8IZ08,Q15041,0
567489,Q8IZ08,Q8NBJ7,0
567539,Q8IZ08,Q9Y230,0
567552,Q8IZ08,Q6ZRQ5,0
567681,Q8IZ08,Q9BTV4,0
567891,Q8IZ08,P63272,0
568094,O43504,O95219,0
569126,P63165,P08758,0
569347,P63165,Q96FE5,0
569356,P63165,Q15041,0
569427,P63165,Q8NBJ7,0
569477,P63165,Q9Y230,0
569490,P63165,Q6ZRQ5,0
569619,P63165,Q9BTV4,0
569829,P63165,P63272,0
571473,P14174,P63272,0
575048,O14744,P63272,0
576063,Q8N5W9,O95219,0
577986,Q9BRR6,O95219,0
582290,Q9Y285,P08758,0
582511,Q9Y285,Q96FE5,0
582520,Q9Y285,Q15041,0
582591,Q9Y285,Q8NBJ7,0
582641,Q9Y285,Q9Y230,0
582654,Q9Y285,Q6ZRQ5,0
582782,Q9Y285,Q9BTV4,0
582987,Q9Y285,P07108,0
582992,Q9Y285,P63272,0
583022,Q9Y285,P16152,0
583811,P18858,P63272,0
584629,P18848,P63272,0
584746,Q9BVI4,P08758,0
584966,Q9BVI4,Q96FE5,0
584975,Q9BVI4,Q15041,0
585046,Q9BVI4,Q8NBJ7,0
585096,Q9BVI4,Q9Y230,0
585109,Q9BVI4,Q6ZRQ5,0
585238,Q9BVI4,Q9BTV4,0
585448,Q9BVI4,P63272,0
585752,P02008,Q75KN0,0
586267,P02008,P63272,0
586491,Q93091,P25189,0
586500,Q93091,P00742,0
586572,Q93091,Q75KN0,0
586849,Q93091,P20264,0
587012,Q93091,Q8N9T8,0
587041,Q93091,Q9UK32,0
587152,Q93091,Q3B820,0
588725,Q8IYI8,P63272,0
591836,P62753,P08758,0
591848,P62753,Q9HDC9,0
592024,P62753,Q75KN0,0
592057,P62753,Q96FE5,0
592066,P62753,Q15041,0
592137,P62753,Q8NBJ7,0
592187,P62753,Q9Y230,0
592200,P62753,Q6ZRQ5,0
592329,P62753,Q9BTV4,0
592539,P62753,P63272,0
592555,P62753,P61077,0
592569,P62753,P16152,0
592764,P60520,P08758,0
592838,P60520,Q9UK76,0
593144,P60520,Q96FE5,0
593153,P60520,Q15041,0
593224,P60520,Q8NBJ7,0
593274,P60520,Q9Y230,0
593287,P60520,Q6ZRQ5,0
593416,P60520,Q9BTV4,0
593626,P60520,P63272,0
594442,Q9H3H1,P63272,0
594556,Q9BUB7,P08758,0
594671,Q9BUB7,P00742,0
594743,Q9BUB7,Q75KN0,0
594776,Q9BUB7,Q96FE5,0
594785,Q9BUB7,Q15041,0
594833,Q9BUB7,Q9NQX7,0
594855,Q9BUB7,O75534,0
594856,Q9BUB7,Q8NBJ7,0
594906,Q9BUB7,Q9Y230,0
594919,Q9BUB7,Q6ZRQ5,0
595048,Q9BUB7,Q9BTV4,0
595253,Q9BUB7,P07108,0
595258,Q9BUB7,P63272,0
595309,Q9BUB7,Q93077,0
595313,Q9BUB7,P27824,0
596889,Q96K37,P63272,0
598786,Q99616,P63272,0
599601,Q9GZU0,P63272,0
601227,P24844,P63272,0
602857,P50995,P63272,0
602951,P49368,Q9BPY3,0
603070,P49368,P08758,0
603279,P49368,P16403,0
603344,P49368,P00742,0
603449,P49368,Q96FE5,0
603458,P49368,Q15041,0
603506,P49368,Q9NQX7,0
603528,P49368,O75534,0
603529,P49368,Q8NBJ7,0
603579,P49368,Q9Y230,0
603592,P49368,Q6ZRQ5,0
603721,P49368,Q9BTV4,0
603926,P49368,P07108,0
603931,P49368,P63272,0
603947,P49368,P61077,0
603986,P49368,P27824,0
604093,O15530,O95219,0
604143,O15530,P08758,0
604353,O15530,P16403,0
604523,O15530,Q96FE5,0
604532,O15530,Q15041,0
604602,O15530,Q8NBJ7,0
604652,O15530,Q9Y230,0
604665,O15530,Q6ZRQ5,0
604794,O15530,Q9BTV4,0
605004,O15530,P63272,0
605115,O95639,P08758,0
605303,O95639,Q75KN0,0
605336,O95639,Q96FE5,0
605345,O95639,Q15041,0
605416,O95639,Q8NBJ7,0
605466,O95639,Q9Y230,0
605479,O95639,Q6ZRQ5,0
605608,O95639,Q9BTV4,0
605818,O95639,P63272,0
605929,P21741,P08758,0
606150,P21741,Q96FE5,0
606159,P21741,Q15041,0
606230,P21741,Q8NBJ7,0
606280,P21741,Q9Y230,0
606293,P21741,Q6ZRQ5,0
606422,P21741,Q9BTV4,0
606632,P21741,P63272,0
606683,P21741,Q93077,0
608412,P32969,O95219,0
609323,P32969,P63272,0
609479,Q9Y2Z9,O95219,0
609739,Q9Y2Z9,P16403,0
610392,Q9Y2Z9,P63272,0
612269,Q13084,P63272,0
613079,Q8N5V2,P63272,0
614699,Q12962,P63272,0
614994,P20226,Q75KN0,0
615509,P20226,P63272,0
617129,P21579,P63272,0
617276,Q08945,O95219,0
618188,Q08945,P63272,0
619805,Q9GZP1,P63272,0
619912,Q9UFW8,P08758,0
620028,Q9UFW8,P00742,0
620100,Q9UFW8,Q75KN0,0
620133,Q9UFW8,Q96FE5,0
620142,Q9UFW8,Q15041,0
620213,Q9UFW8,Q8NBJ7,0
620262,Q9UFW8,Q9Y230,0
620275,Q9UFW8,Q6ZRQ5,0
620404,Q9UFW8,Q9BTV4,0
620609,Q9UFW8,P07108,0
620614,Q9UFW8,P63272,0
620665,Q9UFW8,Q93077,0
620669,Q9UFW8,P27824,0
621422,Q99613,P63272,0
621636,O14733,P25189,0
621645,O14733,P00742,0
621717,O14733,Q75KN0,0
621994,O14733,P20264,0
622157,O14733,Q8N9T8,0
622186,O14733,Q9UK32,0
622297,O14733,Q3B820,0
622338,Q9BPY3,P08758,0
622350,Q9BPY3,Q9HDC9,0
622365,Q9BPY3,Q9UK76,0
622379,Q9BPY3,Q13216,0
622445,Q9BPY3,P25189,0
622454,Q9BPY3,P00742,0
622477,Q9BPY3,P78314,0
622526,Q9BPY3,Q75KN0,0
622536,Q9BPY3,Q9UG56,0
622542,Q9BPY3,P62306,0
622559,Q9BPY3,Q96FE5,0
622568,Q9BPY3,Q15041,0
622591,Q9BPY3,Q86YL7,0
622614,Q9BPY3,Q15269,0
622616,Q9BPY3,Q9NQX7,0
622638,Q9BPY3,O75534,0
622639,Q9BPY3,Q8NBJ7,0
622689,Q9BPY3,Q9Y230,0
622700,Q9BPY3,P12931,0
622702,Q9BPY3,Q6ZRQ5,0
622722,Q9BPY3,Q8IVM0,0
622737,Q9BPY3,Q16143,0
622831,Q9BPY3,Q9BTV4,0
622916,Q9BPY3,Q92575,0
622924,Q9BPY3,Q69YN2,0
622966,Q9BPY3,Q8N9T8,0
622976,Q9BPY3,P22314,0
622979,Q9BPY3,P49448,0
622990,Q9BPY3,P60900,0
622995,Q9BPY3,Q9UK32,0
623003,Q9BPY3,O14777,0
623008,Q9BPY3,P06396,0
623027,Q9BPY3,P53041,0
623035,Q9BPY3,P07108,0
623040,Q9BPY3,P63272,0
623045,Q9BPY3,Q9BPX5,0
623047,Q9BPY3,P32249,0
623056,Q9BPY3,P61077,0
623066,Q9BPY3,Q9H4T2,0
623070,Q9BPY3,P16152,0
623075,Q9BPY3,Q15843,0
623090,Q9BPY3,P49441,0
623091,Q9BPY3,Q93077,0
