,interactor_A,interactor_B,label
5938,P19338,P04637,1
5939,P23352,P21802,1
5942,Q13618,O43791,1
5943,Q9UBN6,P50591,1
5944,P50591,O14798,1
5945,O00220,P50591,1
5946,Q96EB6,O15105,1
5947,Q13573,Q96EB6,1
5948,Q96EB6,P10276,1
5949,O60610,P49593,1
5959,Q9HCJ2,Q96CW9,1
5960,P30101,Q13586,1
5961,Q9NYJ8,Q14457,1
5962,Q92698,Q9H2K2,1
5963,Q9NWV8,Q9H2K2,1
5964,Q9H2K2,P14652,1
5965,Q9H2K2,Q9UIQ6,1
5966,Q07820,Q9H2K2,1
5967,Q9H2K2,Q96RU3,1
5968,Q9H2K2,Q9BZL4,1
5969,O43815,Q9H2K2,1
5970,Q14296,Q9H2K2,1
5971,Q9H2K2,P54274,1
5972,P17676,P03372,1
5973,Q13547,Q8N108,1
5975,P48552,Q13363,1
5976,P15502,O95967,1
5977,O95967,Q9UBX5,1
5978,Q08397,Q9UBX5,1
5979,P28300,P15502,1
5980,P84022,Q9HAU4,1
5981,Q9NQR1,Q15672,1
5982,P05121,P00750,1
5983,P05121,P00749,1
5984,O75460,Q07812,1
5987,P12931,P18433,1
5988,P62993,P18433,1
5996,P62837,O15151,1
5997,Q00987,P62837,1
5998,P17301,Q9H0F6,1
5999,P98170,P63000,1
6000,P63000,Q13490,1
6001,P15153,P98170,1
6002,P98170,P60763,1
6006,Q9HBL7,P00747,1
6007,Q9Y6K9,P31749,1
6008,Q9BSA4,Q9Y6K9,1
6009,Q9BV86,Q9Y6K9,1
6010,Q9Y6K9,O15182,1
6011,Q7L590,Q9Y6K9,1
6012,Q9Y6K9,P33993,1
6013,Q9Y6K9,Q8WV44,1
6014,Q96F24,Q9Y6K9,1
6015,Q9Y6K9,Q96EY4,1
6016,Q9Y6K9,Q0VDD7,1
6017,Q9Y6K9,Q8TAE8,1
6018,Q9Y6K9,Q9BYM8,1
6019,Q13371,Q9Y6K9,1
6020,Q9Y6K9,Q6P582,1
6021,P13693,Q9Y6K9,1
6022,Q9Y6K9,O15488,1
6023,P07305,Q9Y6K9,1
6024,Q9Y6K9,Q9NPF8,1
6025,Q9Y6K9,Q9Y383,1
6026,Q9NWB6,Q9Y6K9,1
6027,Q96P71,Q9Y6K9,1
6028,Q86V59,Q9Y6K9,1
6029,Q9BZ67,Q9Y6K9,1
6030,Q9UIV1,Q9Y6K9,1
6031,Q9Y6K9,Q9H6T3,1
6032,Q9Y6K9,Q9UHD8,1
6033,Q9Y6K9,P06239,1
6034,Q96NL6,Q9Y6K9,1
6035,Q9Y6K9,P52333,1
6036,Q9Y6K9,Q02763,1
6037,Q9Y6K9,Q7Z6K4,1
6038,A0MZ66,Q9Y6K9,1
6039,Q9Y6K9,P24941,1
6040,Q9Y6K9,P25788,1
6041,Q9Y6K9,P54764,1
6042,Q9Y6K9,O60711,1
6043,Q9Y6K9,Q08881,1
6044,Q9Y6K9,O00141,1
6045,Q9Y6K9,Q06418,1
6046,O00506,Q9Y6K9,1
6047,P56211,Q9Y6K9,1
6048,O95257,Q9Y6K9,1
6049,Q9P1W9,Q9Y6K9,1
6050,Q9Y6K9,Q9UHD2,1
6051,Q9NZU5,Q9Y6K9,1
6052,P42696,Q9Y6K9,1
6053,Q9BWX1,Q9Y6K9,1
6054,P61964,Q9Y6K9,1
6055,Q9Y6K9,Q9NX24,1
6056,A1E959,Q9Y6K9,1
6057,Q9NW61,Q9Y6K9,1
6058,Q9NUJ3,Q9Y6K9,1
6059,Q9Y6K9,P62945,1
6060,Q9NSK7,Q9Y6K9,1
6061,Q6DCA0,Q9Y6K9,1
6062,Q9BR61,Q9Y6K9,1
6063,Q9Y6K9,Q8WZA0,1
6064,Q8TDR4,Q9Y6K9,1
6065,Q9Y6K9,Q8N8B7,1
6066,Q9Y6K9,P35916,1
6067,Q9Y6K9,Q96NT1,1
6068,P32298,Q9Y6K9,1
6069,Q15831,P61981,1
6070,Q15831,Q04917,1
6071,Q15831,Q3YBA8,1
6072,P63104,Q15831,1
6079,Q01973,P12931,1
6082,P31431,P17252,1
6083,Q8N7H5,P51965,1
6086,Q8NC60,P51398,1
6088,O60516,P15927,1
6089,O75044,O95466,1
6090,Q53FT3,P37198,1
6091,O14744,O75044,1
6097,P04637,P30405,1
6098,O95376,P04637,1
6101,Q9Y5W5,O00755,1
6102,Q9Y5W5,O96014,1
6105,O15232,P49747,1
6106,Q99613,O00571,1
6107,P05198,O00571,1
6108,Q13546,Q9H171,1
6109,P02745,P02746,1
6110,Q9BXK5,P12235,1
6112,P06748,Q00987,1
6113,P05937,P42574,1
6123,P13591,P09936,1
6124,Q96AC1,P35222,1
6129,P29279,O95684,1
6130,P29279,P21802,1
6131,P29279,P22607,1
6132,O60610,P62745,1
6133,P08134,O60610,1
6134,O00212,O60610,1
6135,O60610,Q9HBH0,1
6136,P03372,Q86Y37,1
6137,P01042,Q07021,1
6138,P00748,Q07021,1
6143,P63165,Q9P0U3,1
6195,Q9UER7,Q13546,1
6196,P11362,Q8IVI9,1
6198,Q9BUL8,Q9BSQ5,1
6200,P20815,P00167,1
6201,Q07021,P30405,1
6202,Q12905,Q08752,1
6203,P23396,Q08752,1
6204,Q08752,P12956,1
6205,Q08752,P63244,1
6208,P11940,O00571,1
6210,P02511,Q16082,1
6275,O75717,Q92830,1
6276,P11142,P34932,1
6278,Q15109,P23297,1
6279,Q9HA38,Q9UKV8,1
6280,P11488,Q13432,1
6281,P11488,A6NIH7,1
6282,P18887,Q8IW19,1
6283,P15692,P35968,1
6284,P02768,P02786,1
6286,P78504,P78536,1
6301,P35813,P28482,1
6302,Q9UNL4,Q14103,1
6303,P10124,P14780,1
6304,P00338,P11142,1
6305,Q9BTU6,Q96J02,1
6307,P63000,P00441,1
6308,P68104,Q00987,1
6310,P06729,Q96B97,1
6313,O14640,P49674,1
6314,Q14186,Q01094,1
6316,P40933,P14784,1
6317,P01024,P15529,1
6318,Q14457,O95229,1
6320,Q9H492,Q9NRR5,1
6329,O00308,Q01860,1
6330,Q9NPG1,O00560,1
6331,P34741,O00560,1
6332,Q9H461,O00560,1
6333,P63104,P62834,1
6334,P78536,P05556,1
6335,P35222,P49023,1
6338,P33151,P35222,1
6341,P20333,P01375,1
6342,Q99523,P28799,1
6344,P23284,P13667,1
6345,P23284,P14625,1
6347,Q9H4A6,Q02742,1
6351,P18887,Q96T60,1
6353,Q99523,P06858,1
6358,Q8NHX9,O00165,1
6359,O00165,Q9ULQ1,1
6360,Q99619,Q96IZ0,1
6361,Q96IZ0,Q96A44,1
6362,Q9UKB1,P17181,1
6366,Q13185,Q86Y97,1
6367,Q8WYA6,Q8WWY3,1
6368,P35222,Q9GZQ8,1
6369,P21810,Q15113,1
6370,P00742,Q15113,1
6371,Q9H6X2,Q15113,1
6372,P21980,Q15113,1
6373,Q15113,P00747,1
6374,Q15113,P61769,1
6377,P30533,P98155,1
6378,P14210,O60687,1
6381,O43353,Q13114,1
6382,P08887,P05231,1
6383,P04150,P31749,1
6384,P18089,Q9ULW5,1
6386,Q92692,Q9NQS3,1
6387,Q13838,Q9Y3Y2,1
6388,Q9Y3Y2,Q9UBU9,1
6389,Q86V81,Q9UBU9,1
6390,P01127,P04085,1
6392,P35968,O60565,1
6394,P01130,P02649,1
6395,Q13496,O00499,1
6397,P02647,P04180,1
6402,O94829,P47813,1
6403,P68871,P02008,1
6404,Q9UER7,P63279,1
6405,P08138,P01138,1
6406,P01138,P04629,1
6407,Q99523,P01138,1
6408,Q99523,P30990,1
6409,Q14135,Q15561,1
6410,P06858,Q6Q788,1
6411,P09769,P10721,1
6412,P42684,P10721,1
6413,P10721,Q9ULZ2,1
6414,P10721,O60880,1
6415,P10721,P16333,1
6416,Q14451,P10721,1
6417,Q6S5L8,P10721,1
6418,Q13882,P10721,1
6419,P07332,P10721,1
6420,P00519,P10721,1
6421,O14543,P10721,1
6422,Q9H6Q3,P10721,1
6423,Q15464,P10721,1
6424,P43405,P10721,1
6425,P10721,O75159,1
6426,P10721,Q9UKW4,1
6427,P10721,P42680,1
6428,P08581,P06239,1
6429,P08581,P98077,1
6430,P12931,P08581,1
6431,P08581,O43639,1
6432,P78314,P08581,1
6433,O75159,P08581,1
6434,P08581,O14543,1
6435,P08581,P07948,1
6436,P08581,P42680,1
6437,P51451,P08581,1
6438,P43403,P08581,1
6439,P09769,P08581,1
6440,Q08881,P08581,1
6441,Q92529,P08581,1
6442,P08631,P08581,1
6443,P08581,Q13882,1
6444,P42681,P08581,1
6445,O14508,P08581,1
6446,Q14451,P08581,1
6447,P42684,P08581,1
6448,P42679,P08581,1
6449,P08581,O15524,1
6450,P08581,Q14449,1
6451,Q96JZ2,P08581,1
6452,Q9NRF2,P08581,1
6453,Q06187,P08581,1
6454,P52735,P08581,1
6455,P07332,P08581,1
6456,Q8IZW8,P08581,1
6457,P46108,P08581,1
6458,P08581,Q9UQQ2,1
6459,P08581,O75815,1
6460,P08581,O14492,1
6463,P0CG48,P61077,1
6464,P04637,P23396,1
6465,P23396,Q00987,1
6466,O14640,Q6P3W7,1
6467,Q13467,Q6P3W7,1
6470,P43026,Q13253,1
6471,P60484,O43791,1
6472,Q07869,P63279,1
6473,Q9NPF7,P29460,1
6474,P20702,P05107,1
6475,Q04724,P15884,1
6476,P50991,P78380,1
6477,P17987,P78380,1
6478,P35968,P09382,1
6479,P29466,Q9ULZ3,1
6481,Q96GD4,P06748,1
6485,P09382,P30203,1
6486,P30203,P17931,1
6487,P15173,P50461,1
6488,P50461,P15172,1
6492,P62491,P62993,1
6493,P62491,Q92569,1
6494,Q9NR28,P98170,1
6495,P48147,P04406,1
6498,P27694,Q96LW4,1
6499,Q96AY2,Q96NY9,1
6500,O75943,O60934,1
6501,O14965,P00533,1
6502,Q9H9L4,P61964,1
6507,P07585,P01344,1
6508,P01308,P07585,1
6509,P21810,O60603,1
6510,P21810,O00206,1
6511,P07585,P09038,1
6512,P01033,P08962,1
6514,Q9P2R3,Q9H4M9,1
6515,Q9NWS0,O95905,1
6516,Q96RF0,Q9BXF6,1
6517,P46937,O14669,1
6518,Q01196,P46937,1
6519,P51884,P50281,1
6522,Q99523,Q16288,1
6523,Q99523,Q16620,1
6524,Q92609,Q96CW1,1
6525,P18084,Q7Z6J6,1
6526,Q06830,Q13043,1
6527,Q9HC29,P14373,1
6528,P19838,P41279,1
6539,O96007,O96033,1
6540,Q6IAW1,Q13501,1
6542,Q8NBP7,P08253,1
6545,O00625,P20749,1
6546,Q9NTG7,O60313,1
6548,Q96NA2,P51149,1
6550,P17544,P01100,1
6551,P17535,P01100,1
6552,P17544,P18847,1
6553,P17275,P18847,1
6554,P17535,P18847,1
6555,P35638,O14867,1
6556,P15336,O14867,1
6557,P17544,O14867,1
6558,P01100,O14867,1
6559,Q16520,O14867,1
6560,O75444,O14867,1
6561,P18847,Q9Y5Q3,1
6562,P01100,Q9Y5Q3,1
6563,P15408,Q9Y5Q3,1
6564,P35638,Q16649,1
6565,Q68CJ9,Q16649,1
6566,P49716,P17676,1
6567,P18847,P17676,1
6568,P18848,P17676,1
6569,Q16520,P17676,1
6570,Q9NR55,P17676,1
6571,P18848,P49716,1
6572,Q9NR55,P49716,1
6573,P17544,P53567,1
6574,O14867,P18846,1
6575,O14867,P16220,1
6576,P16220,Q68CJ9,1
6577,O43889,Q16649,1
6578,O43889,Q9NR55,1
6579,Q16534,Q16520,1
6580,Q16534,Q9NR55,1
6581,P15336,P17544,1
6582,P17544,P35638,1
6583,P17275,P35638,1
6584,P17275,P15336,1
6585,Q9Y2D1,Q16520,1
6586,P15408,P35638,1
6587,P15408,P18847,1
6588,Q16520,P49716,1
6589,Q16621,Q9NS37,1
6590,Q16621,P17544,1
6591,Q16621,O15525,1
6592,Q9Y4A8,P18848,1
6595,O43295,P62993,1
6596,Q96NA2,P49754,1
6597,P02730,P05026,1
6598,P05386,P05387,1
6600,Q9UGI8,Q9Y615,1
6601,Q9UGI8,Q8N8S7,1
6602,P23771,Q9BTC8,1
6603,Q13330,O60315,1
6604,O94776,O60315,1
6605,Q16611,P10415,1
6606,P07359,P13224,1
6608,Q6ZVN8,P12643,1
6609,Q5VWK5,Q9NPF7,1
6610,O43524,P84022,1
6611,O43524,Q13485,1
6612,P09496,Q9NYX4,1
6614,P03973,P08246,1
6615,Q02108,Q02153,1
6617,P46098,O95264,1
6621,O60341,Q9UKL0,1
6622,P35247,P48740,1
6623,Q9HBG7,O60880,1
6624,Q9BZW8,O60880,1
6625,Q9Y5W5,P41221,1
6626,Q15475,O00167,1
6627,P13612,P26010,1
6628,P13612,Q13477,1
6630,P21796,Q7L3V2,1
6631,Q8IU54,Q8IU57,1
6633,Q9NQ25,O60880,1
6634,Q9NQ25,O14796,1
6635,Q9BZW8,O14796,1
6636,Q9BZW8,Q06124,1
6638,Q9H444,O43633,1
6639,Q9H444,Q9Y3E7,1
6640,O43633,Q9Y3E7,1
6641,Q9H444,Q9UQN3,1
6642,Q9UQN3,Q9Y3E7,1
6643,Q13105,P01106,1
6644,Q13105,P04198,1
6645,Q9BY76,P06858,1
6647,O43823,P13861,1
6653,O00560,Q6PIU1,1
6654,O00560,Q15223,1
6655,O00560,Q9C0B6,1
6656,O00560,Q9GZT9,1
6657,O00560,Q8IXZ3,1
6658,O00560,P51531,1
6659,O00560,Q8IZI9,1
6660,O00560,P0C7X1,1
6661,O00560,Q9NP58,1
6662,O00560,Q96DC9,1
6663,O00560,Q99999,1
6664,O00560,Q9NQS3,1
6665,O00560,O75170,1
6668,Q9H3M7,P52735,1
6669,Q9H3M7,P12931,1
6675,P29376,Q6UXT8,1
6676,Q14515,Q99972,1
6677,P09486,Q99972,1
6678,P98066,P02776,1
6679,P98066,O14625,1
6680,P13501,P98066,1
6681,P98066,P22004,1
6682,P98066,O14788,1
6683,P98066,P26022,1
6684,P09038,P98066,1
6685,P26022,Q15485,1
6686,P26022,O00602,1
6687,P26022,O75636,1
6692,Q9Y512,O00429,1
6694,P61006,Q96QF0,1
6695,Q8IXL6,Q96MK3,1
6696,Q92837,P49841,1
6697,P62330,Q99418,1
6698,P62330,Q6DN90,1
6701,Q5JTC6,P35222,1
6702,Q5JTC6,Q9Y297,1
6703,P35609,P50461,1
6704,Q68E01,Q9BQ15,1
6705,Q68E01,Q96AH0,1
6706,Q68E01,Q9NRY2,1
6708,P54105,O14744,1
6709,Q9BQA1,P62304,1
6710,Q8NC69,Q13618,1
6711,Q8NBJ4,P00533,1
6712,Q13501,P19793,1
6713,Q13501,P11473,1
6714,Q9Y5A7,P54274,1
6715,O60828,Q9Y2W2,1
6716,P46092,P60903,1
6717,P20809,P25815,1
6718,P20809,Q14626,1
6719,Q99952,P04626,1
6720,Q9Y6E2,P20042,1
6721,P43632,P10321,1
6722,P43632,A0A583ZBW7,1
6723,P43632,A0A583ZBW8,1
6724,P43632,Q5S3G3,1
6725,P43632,P01889,1
6726,P43632,Q53YP1,1
6727,P43626,P10321,1
6728,P43626,A0A583ZBW8,1
6729,P43628,A0A583ZBW7,1
6730,P43628,P01889,1
6731,P43628,Q5S3G3,1
6734,P43627,D2IYK1,1
6735,P43627,V6DZ76,1
6736,P43628,D2IYK1,1
6737,P43628,V6DZ76,1
6738,P43626,Q5D1W8,1
6739,P43627,Q5D1W8,1
6740,P43627,Q7YNW6,1
6741,Q53YP1,P43627,1
6742,P43628,Q7YNW6,1
6743,P43628,Q5D1W8,1
6744,P43627,P10321,1
6745,P43626,Q7YQB1,1
6746,P43627,Q7YQB1,1
6747,P43628,Q7YQB1,1
6748,P43626,Q5QT33,1
6749,P43627,Q5QT33,1
6750,P43628,Q5QT33,1
6751,P43626,C1K0Y5,1
6752,P43627,C1K0Y5,1
6753,P43626,C9E8W1,1
6754,P43627,C9E8W1,1
6755,P43628,C9E8W1,1
6756,A0A142JA41,P43626,1
6757,A0A142JA41,P43627,1
6758,A0A142JA41,P43628,1
6759,P0DMV8,A0A1V1IGJ9,1
6760,P0DMV8,P01911,1
6761,P0DMV8,P04233,1
6763,Q9ULZ3,O15553,1
6764,Q969X6,Q8TED0,1
6765,Q969X6,Q15061,1
6766,Q15061,Q8TED0,1
6767,Q14974,P52292,1
6768,Q14974,O00505,1
6769,Q14974,P52294,1
6770,Q14974,O60684,1
6771,P06748,P52294,1
6772,P06748,O00505,1
6773,O00629,P06748,1
6774,Q14974,A9QM74,1
6775,Q10589,P59901,1
6776,P35247,O00322,1
6777,A6NFY7,Q8IWL3,1
6778,A6NFY7,P21912,1
6779,P12004,O95944,1
6780,P08670,O76036,1
6782,P55000,P00749,1
6783,P27918,O76036,1
6784,P43630,P04439,1
6785,P43630,P01889,1
6786,P43630,Q5S3G3,1
6787,P43632,P30511,1
6788,Q9Y6Q6,O00300,1
6789,O14788,Q9Y6Q6,1
6794,P30511,P61769,1
6795,P30511,P04439,1
6796,P30511,P13747,1
6797,P01137,P11464,1
6798,Q8IWL3,P21912,1
6799,P26718,Q9BZM6,1
6800,P26718,Q9BZM5,1
6801,Q8TD07,P26718,1
6802,Q14954,A0A583ZBW8,1
6803,P43626,A0A583ZBW7,1
6804,P43626,Q53YP1,1
6805,P43626,P01889,1
6806,P30511,P43629,1
6807,P30511,Q14943,1
6809,P01137,Q00887,1
6814,P02786,P02787,1
6816,P20339,Q9P2R3,1
6817,P12004,Q15054,1
6820,P05019,P24593,1
6822,Q8WXD5,Q9H840,1
6823,Q8WXD5,P62308,1
6824,Q8WXD5,P62314,1
6825,Q8WXD5,P62318,1
6826,Q8WXD5,P62304,1
6827,Q8WXD5,P62306,1
6828,Q8WXD5,P62316,1
6859,P50613,P06493,1
6860,P50613,P11802,1
6861,P50613,P24941,1
6862,P50613,Q9BWU1,1
6863,P50613,O00267,1
6864,P50750,O00267,1
6870,Q06787,Q7Z417,1
6873,Q8WTS6,Q15545,1
6874,P10828,P27986,1
6877,P24385,O15379,1
6881,P06454,O60356,1
6885,P53041,P08238,1
6889,Q13472,Q9H9A7,1
6901,Q9Y5W3,Q92831,1
6902,Q14192,Q06547,1
6903,Q14192,Q06546,1
6910,Q9UKV8,Q9UL18,1
6911,Q9UKV8,P26196,1
6912,Q5T4W7,O60609,1
6913,Q99707,Q9UBK8,1
6914,P51946,P10276,1
6919,P43356,O15379,1
6920,P04637,P43356,1
6928,Q7L804,P62491,1
6930,P15374,Q5U5U6,1
6931,Q5U5U6,O75604,1
6932,P23510,P43489,1
6933,Q14019,P09917,1
6937,P08833,P22692,1
6946,P54198,Q9Y294,1
6947,P54198,Q9NVP2,1
6948,Q9Y294,Q13112,1
6949,Q9NVP2,Q13112,1
6950,Q9NWT6,P19838,1
6952,O14879,Q92905,1
6957,Q8N423,P17693,1
6958,Q8N423,P10321,1
6960,P31946,P27348,1
6961,P61981,P62258,1
6962,P27348,P61981,1
6963,P62258,P27348,1
6964,P31946,P62258,1
6965,P31946,P61981,1
6968,Q9P0U3,P61956,1
6969,Q9HC62,P61956,1
6970,Q9HC62,P55854,1
6971,P12956,Q13426,1
6972,Q13950,P48436,1
6973,P17612,P31323,1
6976,Q15843,P62837,1
6980,O60447,P62491,1
6981,O60447,Q15907,1
6989,P06400,P43686,1
6994,Q15382,P13693,1
6998,Q15542,P49848,1
6999,Q15542,Q16594,1
7000,Q9HAN9,P09874,1
7001,Q13507,Q96D31,1
7003,Q92973,P52272,1
7009,O15355,P61247,1
7010,O15355,P67809,1
7011,O15355,P09012,1
7012,O15355,P08621,1
7014,P15813,P61769,1
7015,Q96I25,Q15637,1
7016,Q96I25,P26368,1
7017,O75113,Q96J02,1
7018,P41226,P05161,1
7020,P10599,P42574,1
7023,P30989,P30990,1
7033,P10515,Q15120,1
7043,P48546,P09681,1
7044,P48546,P01275,1
7045,P23921,P31350,1
7052,Q96QK1,O75436,1
7053,Q13227,Q15466,1
7058,Q7LBR1,O75351,1
7059,Q7LBR1,Q9UN37,1
7074,O14965,O14920,1
7076,P19793,P60763,1
7085,P45983,P05412,1
7092,P35222,Q9UJU2,1
7093,P49789,P35222,1
7094,Q53ET0,Q15233,1
7095,P04637,O60936,1
7096,P18827,O75056,1
7098,Q00987,P49757,1
7099,Q9BYN0,Q06830,1
7101,P07900,Q9UHH9,1
7107,P16435,P99999,1
7108,P17096,Q9Y5N6,1
7109,O43913,Q9Y5N6,1
7111,P53350,O95251,1
7112,P23769,Q13547,1
7113,P17947,P23769,1
7114,P25116,P00734,1
7115,P55899,P02768,1
7119,P02671,P02679,1
7120,P60842,Q53EL6,1
7121,Q96EB6,Q9GZQ8,1
7122,Q96EB6,O95352,1
7124,Q9Y3M2,P35222,1
7125,P05154,P00734,1
7128,Q9Y676,P06400,1
7132,P23443,Q05195,1
7133,Q15418,Q05195,1
7134,Q05195,P31749,1
7135,O75880,Q14061,1
7136,Q14061,O43819,1
7137,Q9Y6K9,O14920,1
7142,P53004,P27361,1
7143,Q15691,Q96GD4,1
7150,Q16186,P54725,1
7152,P31749,P49841,1
7170,P31749,Q86V81,1
7171,P62805,Q16576,1
7173,O75821,Q13347,1
7174,P55884,O75821,1
7175,O15371,P60228,1
7176,O15372,Q7L2H7,1
7177,O00303,Q7L2H7,1
7178,O00303,O15372,1
7179,P60228,Q9Y262,1
7180,P53350,O14965,1
7181,P61073,P51681,1
7185,P42574,P02511,1
7186,P42574,Q14790,1
7209,P61073,O60603,1
7210,O60603,P08571,1
7212,Q12778,P31749,1
7222,P68431,Q9HC52,1
7223,P84243,O95503,1
7224,P84243,O95931,1
7225,P68431,O95503,1
7226,P68431,O95931,1
7227,P84243,Q9HC52,1
7231,P60709,P07737,1
7234,P25963,P34947,1
7235,P25963,P25098,1
7237,Q9BTM9,Q7Z7A3,1
7240,Q96PM5,P62837,1
7241,Q14457,Q9P2Y5,1
7242,Q13418,P48059,1
7249,P61970,P62826,1
7250,P02649,P98155,1
7251,Q99523,P30533,1
7252,Q99523,P23560,1
7253,P13232,P16871,1
7270,O15350,Q00987,1
7271,Q9UKV5,Q15011,1
7272,P05067,P08138,1
7273,P05067,O75509,1
7274,Q9Y6K1,O14744,1
7278,P00751,P01024,1
7280,Q15554,Q9BSI4,1
7281,Q03518,Q03519,1
7287,O14980,O95149,1
7288,Q7L576,Q9Y2A7,1
7292,Q9Y2Y0,P36404,1
7303,Q9Y4K3,P61088,1
7304,P53350,Q9H0H5,1
7305,P61586,P46527,1
7320,P61081,Q8IWE4,1
7328,P52292,Q09161,1
7329,P63165,P04637,1
7330,P63165,Q00613,1
7332,O95750,P22455,1
7353,P42336,P27986,1
7354,Q14566,O75419,1
7355,P49736,O75419,1
7356,O75419,Q9BRT9,1
7357,Q14566,Q9BRX5,1
7358,P49736,Q9BRX5,1
7359,O43716,Q9H0R6,1
7365,Q9H3D4,O15350,1
7366,Q9H2S1,P35609,1
7367,Q9UIF7,P27695,1
7368,Q9UIF7,Q9UGP5,1
7370,P54764,O43921,1
7371,P54764,P52803,1
7372,P54764,P20827,1
7373,P54764,P52799,1
7374,P54764,P52798,1
7376,Q9NV70,Q96KP1,1
7377,Q9NV70,Q96A65,1
7378,Q96D31,Q9BRQ5,1
7380,P48995,Q03135,1
7396,Q06609,P63165,1
7397,Q06609,P61956,1
7398,Q06609,P54132,1
7399,P11362,Q9GZV9,1
7400,Q16531,Q58WW2,1
7401,Q16531,Q8WV16,1
7402,Q16531,Q5T6F0,1
7403,P33151,P23381,1
7412,O75530,P63244,1
7413,P04049,O14807,1
7414,P04049,P01111,1
7415,P01008,P00740,1
7418,P35222,Q01826,1
7419,P04049,P15056,1
7423,P02794,P02786,1
7425,Q9Y6N9,Q495M9,1
7426,P35968,P49767,1
7427,P62837,Q99942,1
7432,Q9UBT2,P63165,1
7433,Q6PCD5,P04637,1
7448,P35225,Q14627,1
7449,Q9Y285,Q9NSD9,1
7451,P01130,P02749,1
7452,P29317,P52803,1
7468,Q15562,P46937,1
7469,P35609,P60709,1
7478,P46060,P63165,1
7483,P50748,Q9H900,1
7487,Q16695,P62805,1
7488,P62805,P68431,1
7489,P04908,P06899,1
7501,Q9BV86,P18754,1
7502,Q13555,Q13557,1
7503,Q9UQM7,Q13557,1
7504,Q13554,Q13557,1
7506,P45973,Q9UBD5,1
7507,Q99496,Q8N488,1
7509,P05165,P05166,1
7511,Q53HL2,Q562F6,1
7513,Q03135,P00519,1
7514,Q03135,Q8N5H7,1
7515,Q03135,P20936,1
7516,Q03135,Q13322,1
7528,P00797,P01019,1
7533,Q9HAU4,Q15797,1
7541,Q9UHH9,P04637,1
7542,P63165,P26367,1
7543,Q9UHR4,Q12929,1
7545,P55197,P35222,1
7552,P08238,O00170,1
7553,P08238,Q13451,1
7554,P08238,P31948,1
7555,P08238,Q02790,1
7556,P08238,Q15185,1
7561,Q15554,Q9NYB0,1
7563,Q8WTS6,Q96EB6,1
7576,P01024,P08603,1
7578,P63146,Q9NS91,1
7579,P25963,O14920,1
7583,P07900,P04637,1
7586,P01112,Q15036,1
7591,Q15046,Q13155,1
7594,Q15631,Q99598,1
7598,Q13330,P05412,1
7607,P55072,Q9UNZ2,1
7608,Q13351,P32780,1
7609,P06756,P18564,1
7622,P62877,P61081,1
7624,Q9NRG4,P04637,1
7628,P27986,O00329,1
7629,O95630,Q7LBR1,1
7632,Q99467,O95711,1
7637,O75581,O94907,1
7638,O75581,Q9UBU2,1
7639,O75581,Q9BQB4,1
7640,O75581,P56704,1
7653,P49959,O60934,1
7654,O14939,P15153,1
7674,P53779,P05412,1
7675,P17535,P53779,1
7676,P24588,P13861,1
7684,Q9NPH3,P01584,1
7685,Q9NPH3,P14778,1
7692,P05019,P17936,1
7695,O14929,P62805,1
7698,Q86XS5,Q8N423,1
7699,Q8N423,Q9UKU9,1
7704,P13647,P02533,1
7709,P19525,Q96P20,1
7715,Q15223,Q96NY8,1
7716,P15151,Q15223,1
7717,Q13489,P62837,1
7720,P25025,P10145,1
7742,P09429,P04637,1
7743,P84243,P62805,1
7745,P69905,P00387,1
7746,P69905,P29474,1
7757,P06340,P13765,1
7758,P28067,P06340,1
7759,P28067,P13765,1
7762,P42568,Q9HC52,1
7774,P46063,P09874,1
7779,Q8NHV1,Q9UG22,1
7786,Q9BUL8,Q9Y6E0,1
7792,Q99613,P41567,1
7793,Q99613,P47813,1
7795,Q9UKV8,P00533,1
7796,Q9BUL8,O00506,1
7799,Q16763,Q9UJX6,1
7801,P62873,P59768,1
7802,P54764,Q15768,1
7812,Q02750,P04049,1
7826,P02511,P22914,1
7828,P49427,P62877,1
7831,P24941,P24864,1
7835,P01112,Q9NZL6,1
7836,P01112,O43566,1
7837,P01112,P10398,1
7842,P19793,P55055,1
7853,P40763,P49368,1
7858,Q9H6T3,P07900,1
7860,Q9H6T3,P08238,1
7863,P17612,P10644,1
7866,P20226,P06401,1
7867,P04049,Q13188,1
7870,P50570,P22392,1
7874,Q8IXW5,Q9NQG5,1
7879,Q9H6D7,Q96CS2,1
7886,Q9NTX7,O95271,1
7889,P06756,P10600,1
7890,P37198,Q86VP6,1
7891,Q13616,Q86VP6,1
7892,Q86VP6,Q13620,1
7893,P37198,Q9BPX3,1
7894,P37198,P30153,1
7895,P37198,P30154,1
7896,Q9C005,Q8IXM2,1
7898,P63165,P29590,1
7902,O60306,Q96NB3,1
7903,O60306,Q9ULR0,1
7904,P09661,Q9HCS7,1
7905,O60306,Q9HCS7,1
7906,O60306,Q9UNP9,1
7907,Q96NB3,Q15393,1
7908,Q9UNP9,Q15428,1
7909,Q9ULR0,P09661,1
7910,Q15393,Q9ULR0,1
7913,Q6P988,O00755,1
7925,P12643,Q6NW40,1
7937,Q92636,Q8IZD4,1
7938,Q9NPI6,Q92636,1
7939,P84243,P49736,1
7958,O75143,Q9BSB4,1
7960,Q06330,P04637,1
7963,P15036,P04637,1
7971,O75044,Q9NQX3,1
